"peak","WT_colon_rep1","WT_colon_rep2","WT_colon_rep3","Kras_colon_rep1","Kras_colon_rep2","ensembl_gene_id"
"chr1:3670545-3672689",220.510900879805,156.438098924247,248.205302562457,173.908182098128,185.110790440749,"ENSMUSG00000051951"
"chr1:4493283-4493363",2.73926584943857,3.37151075267773,3.30940403416609,6.26696151704965,11.6736534512184,"ENSMUSG00000025902"
"chr1:4497886-4497957",0.684816462359642,1.34860430107109,4.96410605124914,3.13348075852482,6.67065911498194,"ENSMUSG00000025902"
"chr1:4785387-4787244",90.3957730314727,113.957063440507,81.9077498456108,70.5033170668085,61.703596813583,"ENSMUSG00000033845"
"chr1:4807373-4808531",151.344438181481,167.226933332815,159.678744648514,136.30641299583,163.431148317058,"ENSMUSG00000025903"
"chr1:4809078-4809148",4.79371523651749,6.74302150535546,0.827351008541523,1.56674037926241,3.33532955749097,"ENSMUSG00000025903"
"chr1:4857419-4858671",239.685761825875,287.927018278678,254.824110630789,213.076691579688,203.455103006949,"ENSMUSG00000033813"
"chr1:5018455-5021022",86.9716907196745,70.8017258062324,92.6633129566505,84.6039804801703,85.0509037160198,"ENSMUSG00000002459"
"chr1:5070326-5070469",2.73926584943857,4.04581290321328,11.5829141195813,12.5339230340993,3.33532955749097,"ENSMUSG00000002459"
"chr1:5082977-5083601",65.7423803865256,58.6642870965925,43.0222524441592,36.0350287230355,46.6946138048736,"ENSMUSG00000033793"
"chr1:5588309-5588509",12.3266963224736,10.1145322580332,14.8923181537474,17.2341441718865,20.0119773449458,"ENSMUSG00000025905"
"chr1:5915450-5916885",35.6104560427014,31.0178989246351,23.1658282391626,68.9365766875461,43.3592842473826,"ENSMUSG00000033774"
"chr1:5917796-5917868",1.36963292471928,0.674302150535546,5.79145705979066,0,1.66766477874549,"ENSMUSG00000033774"
"chr1:6214069-6215551",265.023970933181,300.738759138854,251.514706596623,235.011056889362,216.796421236913,"ENSMUSG00000025907"
"chr1:6359114-6359505",26.0230255696664,16.8575537633887,33.9213913502024,23.5011056889362,23.3473069024368,"ENSMUSG00000087247"
"chr1:6734907-6734997",2.05444938707893,2.69720860214219,9.10086109395675,3.13348075852482,0,"ENSMUSG00000033740"
"chr1:7087862-7090054",419.107674964101,476.057318278096,337.559211484941,277.313047129447,281.835347607987,"ENSMUSG00000051285"
"chr1:9298517-9298588",3.42408231179821,2.69720860214219,4.13675504270761,1.56674037926241,8.33832389372743,"ENSMUSG00000025909"
"chr1:9544831-9546685",226.674249041041,248.817493547617,165.470201708305,172.341441718865,161.763483538312,"ENSMUSG00000061024"
"chr1:9547955-9549212",55.470133451131,74.1732365589101,58.7419216064481,61.1028747912341,55.032937698601,"ENSMUSG00000025911"
"chr1:9631646-9631819",6.16334816123678,10.1145322580332,9.10086109395675,12.5339230340993,13.3413182299639,"ENSMUSG00000079671"
"chr1:9699618-9700906",197.911957621937,250.166097848688,182.844572887677,156.674037926241,126.742523184657,"ENSMUSG00000025912"
"chr1:9746931-9748871",369.116073211847,421.438844084716,341.695966527649,286.713489405021,263.491035041787,"ENSMUSG00000045210"
"chr1:9749426-9749595",4.79371523651749,11.4631365591043,5.79145705979066,9.40044227557447,10.0059886724729,
"chr1:9797851-9798643",30.8167408061839,39.1095247310617,35.5760933672855,40.7352498608227,38.3562899111462,"ENSMUSG00000025915"
"chr1:9847788-9848517",53.4156840640521,43.8296397848105,46.3316564783253,29.7680672059858,31.6856307961642,"ENSMUSG00000025915"
"chr1:9908604-9908728",1.36963292471928,3.37151075267773,1.65470201708305,12.5339230340993,3.33532955749097,"ENSMUSG00000046101"
"chr1:9943701-9944609",115.04916567642,133.511825806038,96.8000679993582,65.8030959290213,100.059886724729,
"chr1:9967009-9968317",48.6219688275346,51.2469634407015,52.1231135381159,48.5689517571348,51.69760814111,"ENSMUSG00000099032"
"chr1:9986079-9986177",4.10889877415785,7.41732365589101,7.4461590768737,4.70022113778724,3.33532955749097,"ENSMUSG00000025916"
"chr1:10037421-10038243",60.2638486876485,64.0587043008769,47.1590074868668,64.2363555497589,51.69760814111,"ENSMUSG00000056763"
"chr1:10038995-10040397",182.161178987665,188.130299999417,182.844572887677,137.873153375092,145.086835750857,"ENSMUSG00000056763"
"chr1:10046788-10046869",3.42408231179821,2.02290645160664,4.96410605124914,3.13348075852482,0,"ENSMUSG00000056763"
"chr1:10056491-10056660",2.05444938707893,6.06871935481992,12.4102651281228,0,5.00299433623646,"ENSMUSG00000056763"
"chr1:10113128-10113197",2.73926584943857,2.02290645160664,4.96410605124914,7.83370189631206,3.33532955749097,"ENSMUSG00000056763"
"chr1:10114758-10114845",6.16334816123678,4.04581290321328,2.48205302562457,0,0,"ENSMUSG00000056763"
"chr1:10115543-10115625",0,2.69720860214219,0,4.70022113778724,15.0089830087094,"ENSMUSG00000056763"
"chr1:10125175-10126220",16.4355950966314,14.1603451612465,28.1299342904118,29.7680672059858,25.0149716811823,"ENSMUSG00000056763"
"chr1:10126766-10127186",7.53298108595606,22.9262731182086,16.5470201708305,20.3676249304114,13.3413182299639,"ENSMUSG00000056763"
"chr1:10128033-10129125",23.2837597202278,28.9949924730285,33.0940403416609,28.2013268267234,31.6856307961642,"ENSMUSG00000056763"
"chr1:10130845-10130939",2.05444938707893,6.74302150535546,6.61880806833218,10.9671826548369,3.33532955749097,"ENSMUSG00000056763"
"chr1:10142048-10142142",1.36963292471928,2.02290645160664,3.30940403416609,10.9671826548369,6.67065911498194,"ENSMUSG00000067851"
"chr1:10215103-10215192",2.73926584943857,4.04581290321328,4.13675504270761,7.83370189631206,3.33532955749097,"ENSMUSG00000067851"
"chr1:10231507-10233721",204.075305783173,237.354356988512,211.80185818663,162.940999443291,170.10180743204,"ENSMUSG00000067851"
"chr1:10478171-10478244",2.73926584943857,1.34860430107109,0.827351008541523,1.56674037926241,5.00299433623646,"ENSMUSG00000042501"
"chr1:10993265-10993613",15.7507786342718,9.44023010749765,4.96410605124914,10.9671826548369,23.3473069024368,"ENSMUSG00000048960"
"chr1:12692423-12692528",3.42408231179821,7.41732365589101,2.48205302562457,3.13348075852482,11.6736534512184,"ENSMUSG00000016918"
"chr1:12718383-12718452",5.47853169887714,3.37151075267773,1.65470201708305,4.70022113778724,5.00299433623646,"ENSMUSG00000016918"
"chr1:12727717-12727803",0.684816462359642,2.69720860214219,0,6.26696151704965,15.0089830087094,"ENSMUSG00000016918"
"chr1:12990796-12991287",19.17486094607,22.9262731182086,6.61880806833218,20.3676249304114,18.3443125662003,"ENSMUSG00000025938"
"chr1:12992172-12993094",49.3067852898942,33.7151075267773,32.2666893331194,43.8687306193475,51.69760814111,"ENSMUSG00000025938"
"chr1:13151047-13151593",8.90261401067534,13.4860430107109,15.7196691622889,17.2341441718865,16.6766477874549,"ENSMUSG00000005886"
"chr1:13300455-13302463",171.88893205227,119.351480644792,186.981327930384,177.041662856653,190.113784776985,"ENSMUSG00000005886"
"chr1:13372113-13374895",365.007174437689,420.764541934181,323.494244339735,305.51437395617,303.514989731678,"ENSMUSG00000005886"
"chr1:13589004-13590235",130.115127848332,150.369379569427,172.916360785178,106.538345789844,133.413182299639,"ENSMUSG00000025935"
"chr1:13639228-13639927",34.9256395803417,68.7788193546257,52.9504645466575,36.0350287230355,76.7125798222923,"ENSMUSG00000025937"
"chr1:13658674-13661420",254.751723997787,292.647133332427,259.788216682038,238.144537647887,220.131750794404,"ENSMUSG00000025937"
"chr1:13668571-13669922",110.255450439902,128.117408601754,85.2171538797768,81.4704997216454,80.0479093797833,"ENSMUSG00000067813"
"chr1:14755195-14755951",23.9685761825875,17.5318559139242,10.7555631110398,31.3348075852482,28.3503012386733,"ENSMUSG00000025930"
"chr1:15286399-15287024",25.3382091073068,21.5776688171375,41.3675504270761,25.0678460681986,16.6766477874549,"ENSMUSG00000092083"
"chr1:15805309-15806399",102.037652891587,99.1224161287253,78.5983458114447,37.6017691022979,51.69760814111,"ENSMUSG00000025925"
"chr1:15892444-15892798",21.9141267955085,14.834647311782,17.374371179372,12.5339230340993,20.0119773449458,"ENSMUSG00000032719"
"chr1:16092816-16093519",41.7738042039382,32.3665032257062,50.4684115210329,53.269172894922,58.368267256092,"ENSMUSG00000067795"
"chr1:16103704-16106718",369.800889674207,398.512570966508,391.33702704014,292.980450922071,366.886251324007,"ENSMUSG00000043716"
"chr1:16130097-16130306",5.47853169887714,4.72011505374882,10.7555631110398,7.83370189631206,16.6766477874549,"ENSMUSG00000025921"
"chr1:16518570-16520165",119.158064450578,137.557638709251,153.059936580182,115.938788065418,101.727551503475,"ENSMUSG00000025920"
"chr1:16618426-16619838",126.006229074174,160.48391182746,126.584704306853,98.704643893532,93.3892276097472,"ENSMUSG00000025939"
"chr1:16656400-16657579",187.639710686542,237.354356988512,190.29073196455,125.339230340993,173.43713698953,"ENSMUSG00000097744"
"chr1:16665011-16665870",45.882702978096,41.8067333332039,47.1590074868668,31.3348075852482,48.3622785836191,"ENSMUSG00000025940"
"chr1:16687033-16687107",6.16334816123678,1.34860430107109,2.48205302562457,1.56674037926241,3.33532955749097,"ENSMUSG00000025779"
"chr1:16687767-16689481",76.6994437842799,61.3614956987347,65.3607296747803,75.2035382045958,68.3742559285649,"ENSMUSG00000025779"
"chr1:17096832-17098204",94.5046718056306,81.5905602148011,118.311194221438,92.4376823764823,96.7245571672381,"ENSMUSG00000042686"
"chr1:17145576-17145642",1.36963292471928,0.674302150535546,6.61880806833218,6.26696151704965,0,"ENSMUSG00000025777"
"chr1:19213981-19214171",2.05444938707893,12.1374387096398,2.48205302562457,12.5339230340993,6.67065911498194,"ENSMUSG00000025927"
"chr1:20617048-20617180",6.84816462359642,4.72011505374882,4.96410605124914,6.26696151704965,10.0059886724729,"ENSMUSG00000043760"
"chr1:20617861-20618560",26.0230255696664,45.1782440858816,26.4752322733287,42.3019902400851,36.6886251324007,"ENSMUSG00000043760"
"chr1:20670024-20670198",2.05444938707893,2.02290645160664,0.827351008541523,1.56674037926241,16.6766477874549,"ENSMUSG00000099906"
"chr1:20804831-20804901",2.73926584943857,0,4.96410605124914,9.40044227557447,1.66766477874549,"ENSMUSG00000041859"
"chr1:20819964-20820575",91.0805894938324,105.191135483545,39.7128484099931,31.3348075852482,43.3592842473826,"ENSMUSG00000041859"
"chr1:20890002-20892122",156.822969880358,177.341465590849,186.981327930384,205.242989683376,200.119773449458,"ENSMUSG00000025931"
"chr1:20921360-20921431",1.36963292471928,1.34860430107109,0.827351008541523,7.83370189631206,6.67065911498194,"ENSMUSG00000025931"
"chr1:20951421-20952126",39.7193548168592,51.9212655912371,33.9213913502024,32.9015479645107,51.69760814111,"ENSMUSG00000041809"
"chr1:21078148-21079886",180.106729600586,227.914126881015,164.642850699763,139.439893754355,218.464086015659,"ENSMUSG00000041779"
"chr1:21218236-21218977",65.7423803865256,72.1503301073035,57.0872195893651,67.3698363082837,68.3742559285649,"ENSMUSG00000025933"
"chr1:21240260-21241308",28.0774749567453,27.6463881719574,38.05814639291,65.8030959290213,78.3802446010378,"ENSMUSG00000025934"
"chr1:21298944-21299136",15.0659621719121,14.1603451612465,23.9931792477042,23.5011056889362,11.6736534512184,"ENSMUSG00000025936"
"chr1:21368261-21368347",0,2.02290645160664,5.79145705979066,3.13348075852482,1.66766477874549,"ENSMUSG00000041722"
"chr1:21855883-21855956",2.05444938707893,3.37151075267773,6.61880806833218,3.13348075852482,1.66766477874549,"ENSMUSG00000028033"
"chr1:21960718-21962266",56.8397663758503,40.4581290321328,28.9572852989533,72.070057446071,86.7185684947652,"ENSMUSG00000028033"
"chr1:22805359-22806394",36.295272505061,37.0866182794551,32.2666893331194,45.43547099861,30.0179660174187,"ENSMUSG00000041670"
"chr1:23102140-23102251",2.73926584943857,4.04581290321328,4.96410605124914,10.9671826548369,13.3413182299639,"ENSMUSG00000073730"
"chr1:23379930-23380011",1.36963292471928,2.02290645160664,6.61880806833218,3.13348075852482,1.66766477874549,"ENSMUSG00000026158"
"chr1:23381030-23381150",0,8.09162580642656,2.48205302562457,3.13348075852482,1.66766477874549,"ENSMUSG00000026158"
"chr1:23382558-23383662",214.347552718568,269.046558063683,188.636029947467,164.507739822553,143.419170972112,"ENSMUSG00000026158"
"chr1:23396627-23396715",6.84816462359642,8.09162580642656,3.30940403416609,1.56674037926241,8.33832389372743,"ENSMUSG00000026158"
"chr1:23761018-23761083",0,2.69720860214219,4.13675504270761,3.13348075852482,3.33532955749097,"ENSMUSG00000026156"
"chr1:23761748-23761927",8.90261401067534,6.06871935481992,5.79145705979066,14.1006634133617,3.33532955749097,"ENSMUSG00000026156"
"chr1:23762836-23763478",30.8167408061839,39.7838268815972,47.9863584954083,37.6017691022979,40.0239546898916,"ENSMUSG00000026156"
"chr1:23910148-23910750",14.3811457095525,39.1095247310617,22.3384772306211,28.2013268267234,15.0089830087094,"ENSMUSG00000026155"
"chr1:23920445-23922566",171.88893205227,206.336458063877,191.118082973092,141.006634133617,130.077852742148,"ENSMUSG00000026155"
"chr1:23923163-23923792",19.8596774084296,16.1832516128531,22.3384772306211,18.8008845511489,31.6856307961642,"ENSMUSG00000026155"
"chr1:24005174-24005913",72.590545010122,82.9391645158722,73.6342397601955,57.9693940327092,51.69760814111,"ENSMUSG00000026154"
"chr1:24099225-24101515",182.161178987665,200.942040859593,185.326625913301,156.674037926241,145.086835750857,"ENSMUSG00000026153"
"chr1:24194857-24194932",3.42408231179821,2.02290645160664,4.96410605124914,4.70022113778724,1.66766477874549,"ENSMUSG00000026147"
"chr1:24677630-24679381",168.464849740472,246.120284945474,175.398413810803,134.739672616567,110.065875397202,"ENSMUSG00000073725"
"chr1:25830032-25830345",16.4355950966314,15.5089494623176,23.9931792477042,17.2341441718865,6.67065911498194,"ENSMUSG00000033569"
"chr1:28780295-28780364",2.73926584943857,6.06871935481992,1.65470201708305,7.83370189631206,5.00299433623646,"ENSMUSG00000048411"
"chr1:30812898-30812975",0,0.674302150535546,3.30940403416609,3.13348075852482,10.0059886724729,"ENSMUSG00000048874"
"chr1:30872892-30874297",135.593659547209,145.649264515678,134.030863383727,103.404865031319,116.736534512184,"ENSMUSG00000048874"
"chr1:30943734-30943815",4.10889877415785,6.74302150535546,4.96410605124914,3.13348075852482,1.66766477874549,
"chr1:30944471-30944559",2.05444938707893,6.06871935481992,3.30940403416609,0,1.66766477874549,
"chr1:30945236-30945496",31.5015572685435,28.9949924730285,22.3384772306211,21.9343653096738,25.0149716811823,"ENSMUSG00000026064"
"chr1:30947276-30947385",4.79371523651749,6.74302150535546,3.30940403416609,1.56674037926241,11.6736534512184,"ENSMUSG00000026064"
"chr1:30948591-30950401",273.926584943857,333.779564515095,215.111262220796,167.641220581078,160.095818759567,"ENSMUSG00000026064"
"chr1:32172473-32172930",39.0345383544996,18.8804602149953,33.9213913502024,23.5011056889362,35.0209603536552,"ENSMUSG00000026058"
"chr1:33669508-33670617",56.1549499134906,74.8475387094456,73.6342397601955,61.1028747912341,65.0389263710739,"ENSMUSG00000026134"
"chr1:33719698-33720497",110.255450439902,145.649264515678,115.829141195813,86.1707208594327,88.3862332735107,"ENSMUSG00000004768"
"chr1:33736429-33736502",0.684816462359642,1.34860430107109,1.65470201708305,0,8.33832389372743,"ENSMUSG00000004768"
"chr1:33738568-33739579",32.8711901932628,27.6463881719574,43.0222524441592,31.3348075852482,31.6856307961642,"ENSMUSG00000004768"
"chr1:33748042-33748128",4.79371523651749,3.37151075267773,2.48205302562457,12.5339230340993,3.33532955749097,"ENSMUSG00000042215"
"chr1:33756542-33758828",69.1664626983238,69.4531215051613,110.865035144564,103.404865031319,85.0509037160198,"ENSMUSG00000042215"
"chr1:33813586-33814934",91.0805894938324,86.3106752685499,101.764174050607,95.5711631350071,93.3892276097472,"ENSMUSG00000042197"
"chr1:33907506-33908112",23.9685761825875,16.8575537633887,20.6837752135381,25.0678460681986,30.0179660174187,"ENSMUSG00000042182"
"chr1:34006369-34006509",6.84816462359642,2.69720860214219,5.79145705979066,6.26696151704965,3.33532955749097,"ENSMUSG00000026131"
"chr1:34011070-34011983",31.5015572685435,33.0408053762418,33.9213913502024,43.8687306193475,50.0299433623646,"ENSMUSG00000026131"
"chr1:34077164-34077597",17.8052280213507,10.1145322580332,14.0649671452059,12.5339230340993,23.3473069024368,"ENSMUSG00000026131"
"chr1:34116634-34116705",2.73926584943857,5.39441720428437,3.30940403416609,7.83370189631206,5.00299433623646,"ENSMUSG00000105982"
"chr1:34117246-34117326",4.79371523651749,5.39441720428437,2.48205302562457,4.70022113778724,10.0059886724729,"ENSMUSG00000105982"
"chr1:34118185-34118384",8.90261401067534,12.1374387096398,9.92821210249827,20.3676249304114,6.67065911498194,"ENSMUSG00000105982"
"chr1:34120013-34124297",380.757953071961,470.662901073811,372.307953843685,308.647854714695,366.886251324007,"ENSMUSG00000026131"
"chr1:34236248-34236752",76.6994437842799,105.865437634081,72.806888751654,45.43547099861,53.3652729198555,"ENSMUSG00000026131"
"chr1:34257818-34258068",8.90261401067534,10.1145322580332,11.5829141195813,6.26696151704965,10.0059886724729,"ENSMUSG00000026131"
"chr1:34258796-34259303",9.58743047303499,6.74302150535546,16.5470201708305,12.5339230340993,5.00299433623646,"ENSMUSG00000026131"
"chr1:34293383-34293599",10.9570633977543,4.72011505374882,4.13675504270761,17.2341441718865,8.33832389372743,"ENSMUSG00000026131"
"chr1:34295141-34295219",1.36963292471928,2.02290645160664,2.48205302562457,4.70022113778724,10.0059886724729,"ENSMUSG00000026131"
"chr1:34432200-34435200",180.106729600586,195.547623655308,205.183050118298,202.109508924851,168.434142653294,"ENSMUSG00000092852"
"chr1:34437264-34437881",17.8052280213507,23.6005752687441,18.2017221879135,39.1685094815603,30.0179660174187,"ENSMUSG00000042111"
"chr1:34438516-34440294",265.708787395541,269.046558063683,185.326625913301,170.774701339603,151.757494865839,"ENSMUSG00000026127"
"chr1:34458344-34460635",225.989432578682,237.354356988512,224.212123314753,180.175143615177,165.098813095803,"ENSMUSG00000026126"
"chr1:34462247-34463860",71.2209120854028,57.3156827955214,62.0513256406142,67.3698363082837,93.3892276097472,"ENSMUSG00000026126"
"chr1:34471527-34473723",104.776918741025,91.0307903222988,87.6992069054014,134.739672616567,123.407193627166,"ENSMUSG00000026126"
"chr1:34535592-34535712",2.05444938707893,2.02290645160664,2.48205302562457,14.1006634133617,3.33532955749097,"ENSMUSG00000026124"
"chr1:34579461-34579786",32.1863737309032,21.5776688171375,26.4752322733287,25.0678460681986,31.6856307961642,"ENSMUSG00000045174"
"chr1:34677851-34678215",13.0115127848332,18.2061580644597,19.8564242049965,14.1006634133617,23.3473069024368,"ENSMUSG00000037509"
"chr1:34678770-34679011",6.84816462359642,3.37151075267773,12.4102651281228,14.1006634133617,8.33832389372743,"ENSMUSG00000037509"
"chr1:34750277-34750899",14.3811457095525,14.834647311782,16.5470201708305,9.40044227557447,13.3413182299639,"ENSMUSG00000037509"
"chr1:34801358-34802615",56.8397663758503,62.7100999998058,71.152186734571,43.8687306193475,88.3862332735107,"ENSMUSG00000037509"
"chr1:34840127-34843669",157.507786342718,166.55263118228,172.916360785178,161.374259064028,183.443125662003,"ENSMUSG00000037503"
"chr1:34848756-34853142",402.672079867469,457.1768580631,406.229345193888,394.818575574128,388.565893447698,"ENSMUSG00000026123"
"chr1:36062102-36084778",1602.47052192156,1724.86490106993,1550.45579000681,1538.53905243569,1664.32944918799,"ENSMUSG00000045216"
"chr1:36143831-36144113",11.6418798601139,7.41732365589101,12.4102651281228,9.40044227557447,13.3413182299639,"ENSMUSG00000098752"
"chr1:36144678-36144759",6.84816462359642,2.02290645160664,1.65470201708305,4.70022113778724,1.66766477874549,"ENSMUSG00000098752"
"chr1:36149551-36150263",17.8052280213507,17.5318559139242,26.4752322733287,23.5011056889362,16.6766477874549,"ENSMUSG00000037470"
"chr1:36164147-36164275",8.90261401067534,5.39441720428437,3.30940403416609,1.56674037926241,6.67065911498194,"ENSMUSG00000037470"
"chr1:36182143-36182220",2.05444938707893,1.34860430107109,0.827351008541523,3.13348075852482,0,"ENSMUSG00000037470"
"chr1:36209889-36209958",2.05444938707893,0.674302150535546,7.4461590768737,4.70022113778724,3.33532955749097,"ENSMUSG00000037470"
"chr1:36243019-36246095",212.293103331489,214.428083870304,194.427487007258,198.976028166326,205.122767785695,"ENSMUSG00000037470"
"chr1:36268592-36278387",1068.9984977434,1260.27071935094,924.978427549422,935.34400641966,1007.26952636227,"ENSMUSG00000047180"
"chr1:36307197-36313991",369.800889674207,327.710845160276,307.774575177446,350.94984495478,351.877268315297,"ENSMUSG00000037447"
"chr1:36315542-36318700",95.8743047303499,97.7738118276542,93.4906639651921,103.404865031319,140.083841414621,"ENSMUSG00000037447"
"chr1:36348338-36349315",26.0230255696664,26.9720860214219,24.8205302562457,23.5011056889362,25.0149716811823,"ENSMUSG00000098680"
"chr1:36366851-36367052",12.3266963224736,8.7659279569621,6.61880806833218,10.9671826548369,13.3413182299639,"ENSMUSG00000010453"
"chr1:36367674-36369676",187.639710686542,200.942040859593,196.909540032882,153.540557167716,150.089830087094,"ENSMUSG00000010453"
"chr1:36372130-36372196",0.684816462359642,2.02290645160664,4.96410605124914,7.83370189631206,0,"ENSMUSG00000037432"
"chr1:36416081-36416162",2.73926584943857,4.04581290321328,7.4461590768737,7.83370189631206,3.33532955749097,"ENSMUSG00000037432"
"chr1:36416747-36416864",5.47853169887714,8.09162580642656,0.827351008541523,3.13348075852482,3.33532955749097,"ENSMUSG00000037432"
"chr1:36428553-36428697",3.42408231179821,8.7659279569621,7.4461590768737,7.83370189631206,1.66766477874549,"ENSMUSG00000001143"
"chr1:36442382-36442525",2.73926584943857,2.02290645160664,9.92821210249827,3.13348075852482,5.00299433623646,"ENSMUSG00000001143"
"chr1:36444553-36445758",88.3413236443938,118.002876343721,71.9795377431125,83.0372401009078,68.3742559285649,"ENSMUSG00000001143"
"chr1:36467322-36487450",1656.57102244797,1859.72533117704,1616.64387069014,1350.5302069242,1367.4851185713,"ENSMUSG00000037408"
"chr1:36489770-36516861",1907.89866413396,2107.86852257412,1840.85599400489,1616.87607139881,1701.0180743204,"ENSMUSG00000001138"
"chr1:36519884-36520540",18.4900444837103,8.7659279569621,19.029073196455,28.2013268267234,20.0119773449458,"ENSMUSG00000001138"
"chr1:36521207-36522561",28.0774749567453,43.155337634275,40.5401994185346,48.5689517571348,43.3592842473826,"ENSMUSG00000001138"
